2015-12-31 15:51:40.580 [error] <0.91.0> gen_server maxwell_protocol_channel_sup terminated with reason: no such process or port in call to gen_server:call(ranch_sup, {start_child,{{ranch_listener_sup,command_channel},{ranch_listener_sup,start_link,[command_channel,...]},...}}, infinity) in gen_server:call/3 line 190
2015-12-31 15:51:40.581 [error] <0.91.0> CRASH REPORT Process maxwell_protocol_channel_sup with 0 neighbours exited with reason: no such process or port in call to gen_server:call(ranch_sup, {start_child,{{ranch_listener_sup,command_channel},{ranch_listener_sup,start_link,[command_channel,...]},...}}, infinity) in gen_server:call/3 line 190 in gen_server:terminate/6 line 746
2015-12-31 16:32:02.580 [error] <0.97.0> Supervisor maxwell_protocol_channel_sup had child maxwell_protocol_channel_pools started with maxwell_protocol_channel_pools:start_link() at undefined exit with reason {'EXIT',{undef,[{maxwell_protocol_channel_pools,start_link,[],[]},{supervisor,do_start_child,2,[{file,"supervisor.erl"},{line,314}]},{supervisor,start_children,3,[{file,"supervisor.erl"},{line,297}]},{supervisor,init_children,2,[{file,"supervisor.erl"},{line,263}]},{gen_server,init_it,6,[{file,"gen_server.erl"},{line,306}]},{proc_lib,init_p_do_apply,3,[{file,"proc_lib.erl"},{line,239}]}]}} in context start_error
2015-12-31 16:32:02.581 [error] <0.59.0> CRASH REPORT Process <0.59.0> with 0 neighbours exited with reason: {{shutdown,{failed_to_start_child,maxwell_protocol_channel_pools,{'EXIT',{undef,[{maxwell_protocol_channel_pools,start_link,[],[]},{supervisor,do_start_child,2,[{file,"supervisor.erl"},{line,314}]},{supervisor,start_children,3,[{file,"supervisor.erl"},{line,297}]},{supervisor,init_children,2,[{file,"supervisor.erl"},{line,263}]},{gen_server,init_it,6,[{file,"gen_server.erl"},{line,306}]},{proc_lib,init_p_do_apply,3,[{file,"proc_lib.erl"},{line,239}]}]}}}},{maxwell_protocol_channel_app,start,...}} in application_master:init/4 line 133
2015-12-31 16:46:21.580 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.582 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.583 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.585 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.587 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.588 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.589 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.591 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.592 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.593 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.594 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.595 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.596 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.597 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.598 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.599 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.601 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.603 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.605 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.606 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.607 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.609 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.610 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.611 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.612 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.613 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.615 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.616 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.617 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.619 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.620 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.621 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.623 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.624 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.625 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.626 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.627 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.628 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.629 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.631 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.632 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.633 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.634 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.635 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.636 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.638 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.640 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.641 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.642 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.643 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.644 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.645 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.647 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.649 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.651 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.652 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.654 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.655 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.656 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.658 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.659 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.660 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.661 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.662 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.663 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.672 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.674 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.675 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.676 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.678 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.679 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.681 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.683 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.684 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.686 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.687 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.689 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.690 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.691 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.692 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.693 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.694 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.695 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.697 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.698 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.699 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.701 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.702 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.703 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.704 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.706 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.707 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.709 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.710 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.711 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.712 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.713 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.715 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.716 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.717 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.718 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.720 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.721 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.723 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.724 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.725 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.726 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.728 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.729 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.730 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.731 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.732 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.733 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.734 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.736 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.737 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.739 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.740 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.741 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.743 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.744 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.745 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.746 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.747 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.749 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.751 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.752 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.754 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.755 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.757 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.758 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.760 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.761 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.762 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.764 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.765 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.766 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.774 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.776 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.777 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.778 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.780 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.782 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.783 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.784 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.786 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.787 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.789 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.790 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.791 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.793 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.794 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.795 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.796 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
2015-12-31 16:46:21.798 [error] <0.132.0>@maxwell_protocol_channel_client_pool_worker:recv_util_rep:167 Fail to recv,reason:closed
